item_id	condition	binary_label	split	word1	word2	word1_ipa	word2_ipa	qc_notes
SOUND_0360	unrelated	0	train	swells	verb	"[""s"", ""w"", ""ɛ"", ""l"", ""z""]"	"[""v"", ""ɜː"", ""b""]"	unseen_phase1:swells
SOUND_0361	onset	1	validation	blab	boob	"[""b"", ""l"", ""æ"", ""b""]"	"[""b"", ""uː"", ""b""]"	unseen_phase1:blab
SOUND_0362	onset	1	validation	chap	chow	"[""t̠ʃ"", ""æ"", ""p""]"	"[""t̠ʃ"", ""aʊ""]"	
SOUND_0363	onset	1	validation	comb	cool	"[""k"", ""oʊ"", ""m""]"	"[""k"", ""uː"", ""l""]"	
SOUND_0364	onset	1	validation	date	dupe	"[""d"", ""eɪ"", ""t""]"	"[""d"", ""uː"", ""p""]"	unseen_phase1:dupe
SOUND_0365	onset	1	validation	deemed	dis	"[""d"", ""iː"", ""m"", ""d""]"	"[""d"", ""ɪ"", ""s""]"	unseen_phase1:deemed
SOUND_0366	onset	1	validation	digs	dyed	"[""d"", ""ɪ"", ""ɡ"", ""z""]"	"[""d"", ""aɪ"", ""d""]"	
SOUND_0367	onset	1	validation	fend	fizz	"[""f"", ""ɛ"", ""n"", ""d""]"	"[""f"", ""ɪ"", ""z""]"	
SOUND_0368	onset	1	validation	gab	gas	"[""ɡ"", ""æ"", ""b""]"	"[""ɡ"", ""æ"", ""s""]"	
SOUND_0369	onset	1	validation	glaze	glum	"[""ɡ"", ""l"", ""eɪ"", ""z""]"	"[""ɡ"", ""l"", ""ʌ"", ""m""]"	
SOUND_0370	onset	1	validation	gym	jail	"[""d̠ʒ"", ""ɪ"", ""m""]"	"[""d̠ʒ"", ""eɪ"", ""l""]"	
SOUND_0371	onset	1	validation	half	hitch	"[""h"", ""æ"", ""f""]"	"[""h"", ""ɪ"", ""t̠ʃ""]"	
SOUND_0372	onset	1	validation	hat	heed	"[""h"", ""æ"", ""t""]"	"[""h"", ""iː"", ""d""]"	
SOUND_0373	onset	1	validation	knobs	nap	"[""n"", ""ɑ"", ""b"", ""z""]"	"[""n"", ""æ"", ""p""]"	
SOUND_0374	onset	1	validation	ma	morn	"[""m"", ""ɑ""]"	"[""m"", ""ɔ"", ""ɹ"", ""n""]"	
SOUND_0375	onset	1	validation	marks	more	"[""m"", ""ɑ"", ""ɹ"", ""k"", ""s""]"	"[""m"", ""ɔ"", ""ɹ""]"	
SOUND_0376	onset	1	validation	mold	my	"[""m"", ""oʊ"", ""l"", ""d""]"	"[""m"", ""aɪ""]"	
SOUND_0377	onset	1	validation	morn	mound	"[""m"", ""ɔ"", ""ɹ"", ""n""]"	"[""m"", ""aʊ"", ""n"", ""d""]"	
SOUND_0378	onset	1	validation	none	noose	"[""n"", ""ʌ"", ""n""]"	"[""n"", ""uː"", ""s""]"	unseen_phase1:noose
SOUND_0379	onset	1	validation	pies	put	"[""p"", ""aɪ"", ""z""]"	"[""p"", ""ʊ"", ""t""]"	
SOUND_0380	onset	1	validation	place	plot	"[""p"", ""l"", ""eɪ"", ""s""]"	"[""p"", ""l"", ""ɑ"", ""t""]"	
SOUND_0381	onset	1	validation	seat	sun	"[""s"", ""iː"", ""t""]"	"[""s"", ""ʌ"", ""n""]"	
SOUND_0382	onset	1	validation	tea	tune	"[""t"", ""iː""]"	"[""t"", ""uː"", ""n""]"	
SOUND_0383	onset	1	validation	thud	thump	"[""θ"", ""ʌ"", ""d""]"	"[""θ"", ""ʌ"", ""m"", ""p""]"	
SOUND_0384	onset	1	validation	too	toys	"[""t"", ""uː""]"	"[""t"", ""ɔɪ"", ""z""]"	
SOUND_0385	onset	1	validation	ver	vowed	"[""v"", ""ɜː""]"	"[""v"", ""aʊ"", ""d""]"	
SOUND_0386	rhyme	1	validation	bag	tag	"[""b"", ""æ"", ""ɡ""]"	"[""t"", ""æ"", ""ɡ""]"	
SOUND_0387	rhyme	1	validation	big	brig	"[""b"", ""ɪ"", ""ɡ""]"	"[""b"", ""ɹ"", ""ɪ"", ""ɡ""]"	
SOUND_0388	rhyme	1	validation	bloom	room	"[""b"", ""l"", ""uː"", ""m""]"	"[""ɹ"", ""uː"", ""m""]"	
SOUND_0389	rhyme	1	validation	blot	plot	"[""b"", ""l"", ""ɑ"", ""t""]"	"[""p"", ""l"", ""ɑ"", ""t""]"	
SOUND_0390	rhyme	1	validation	brig	fig	"[""b"", ""ɹ"", ""ɪ"", ""ɡ""]"	"[""f"", ""ɪ"", ""ɡ""]"	
SOUND_0391	rhyme	1	validation	broke	joke	"[""b"", ""ɹ"", ""oʊ"", ""k""]"	"[""d̠ʒ"", ""oʊ"", ""k""]"	
SOUND_0392	rhyme	1	validation	brood	lewd	"[""b"", ""ɹ"", ""uː"", ""d""]"	"[""l"", ""uː"", ""d""]"	unseen_phase1:brood,lewd
SOUND_0393	rhyme	1	validation	cad	sad	"[""k"", ""æ"", ""d""]"	"[""s"", ""æ"", ""d""]"	unseen_phase1:cad
SOUND_0394	rhyme	1	validation	canned	hand	"[""k"", ""æ"", ""n"", ""d""]"	"[""h"", ""æ"", ""n"", ""d""]"	
SOUND_0395	rhyme	1	validation	dupe	troop	"[""d"", ""uː"", ""p""]"	"[""t"", ""ɹ"", ""uː"", ""p""]"	unseen_phase1:dupe
SOUND_0396	rhyme	1	validation	flake	take	"[""f"", ""l"", ""eɪ"", ""k""]"	"[""t"", ""eɪ"", ""k""]"	
SOUND_0397	rhyme	1	validation	flicks	six	"[""f"", ""l"", ""ɪ"", ""k"", ""s""]"	"[""s"", ""ɪ"", ""k"", ""s""]"	unseen_phase1:flicks
SOUND_0398	rhyme	1	validation	glass	lass	"[""ɡ"", ""l"", ""æ"", ""s""]"	"[""l"", ""æ"", ""s""]"	
SOUND_0399	rhyme	1	validation	grind	mind	"[""ɡ"", ""ɹ"", ""aɪ"", ""n"", ""d""]"	"[""m"", ""aɪ"", ""n"", ""d""]"	
SOUND_0400	rhyme	1	validation	holed	scold	"[""h"", ""oʊ"", ""l"", ""d""]"	"[""s"", ""k"", ""oʊ"", ""l"", ""d""]"	
SOUND_0401	rhyme	1	validation	hoot	scoot	"[""h"", ""uː"", ""t""]"	"[""s"", ""k"", ""uː"", ""t""]"	
SOUND_0402	rhyme	1	validation	knot	squat	"[""n"", ""ɑ"", ""t""]"	"[""s"", ""k"", ""w"", ""ɑ"", ""t""]"	
SOUND_0403	rhyme	1	validation	lb	round	"[""ɛ"", ""l"", ""b"", ""iː""]"	"[""ɹ"", ""aʊ"", ""n"", ""d""]"	unseen_phase1:lb
SOUND_0404	rhyme	1	validation	merge	scourge	"[""m"", ""ɜː"", ""d̠ʒ""]"	"[""s"", ""k"", ""ɜː"", ""d̠ʒ""]"	unseen_phase1:merge,scourge
SOUND_0405	rhyme	1	validation	mil	still	"[""m"", ""ɪ"", ""l""]"	"[""s"", ""t"", ""ɪ"", ""l""]"	
SOUND_0406	rhyme	1	validation	plot	spot	"[""p"", ""l"", ""ɑ"", ""t""]"	"[""s"", ""p"", ""ɑ"", ""t""]"	
SOUND_0407	rhyme	1	validation	saps	slaps	"[""s"", ""æ"", ""p"", ""s""]"	"[""s"", ""l"", ""æ"", ""p"", ""s""]"	
SOUND_0408	rhyme	1	validation	saps	snaps	"[""s"", ""æ"", ""p"", ""s""]"	"[""s"", ""n"", ""æ"", ""p"", ""s""]"	
SOUND_0409	rhyme	1	validation	son	ton	"[""s"", ""ʌ"", ""n""]"	"[""t"", ""ʌ"", ""n""]"	
SOUND_0410	rhyme	1	validation	sworn	worn	"[""s"", ""w"", ""ɔ"", ""ɹ"", ""n""]"	"[""w"", ""ɔ"", ""ɹ"", ""n""]"	unseen_phase1:sworn
SOUND_0411	unrelated	0	validation	beep	own	"[""b"", ""iː"", ""p""]"	"[""oʊ"", ""n""]"	
SOUND_0412	unrelated	0	validation	bled	heist	"[""b"", ""l"", ""ɛ"", ""d""]"	"[""h"", ""aɪ"", ""s"", ""t""]"	
SOUND_0413	unrelated	0	validation	bull	heist	"[""b"", ""ʊ"", ""l""]"	"[""h"", ""aɪ"", ""s"", ""t""]"	
SOUND_0414	unrelated	0	validation	chew	heist	"[""t̠ʃ"", ""uː""]"	"[""h"", ""aɪ"", ""s"", ""t""]"	
SOUND_0415	unrelated	0	validation	coil	heist	"[""k"", ""ɔɪ"", ""l""]"	"[""h"", ""aɪ"", ""s"", ""t""]"	unseen_phase1:coil
SOUND_0416	unrelated	0	validation	cons	heist	"[""k"", ""ɑ"", ""n"", ""z""]"	"[""h"", ""aɪ"", ""s"", ""t""]"	unseen_phase1:cons
SOUND_0417	unrelated	0	validation	cults	own	"[""k"", ""ʌ"", ""l"", ""t"", ""s""]"	"[""oʊ"", ""n""]"	unseen_phase1:cults
SOUND_0418	unrelated	0	validation	dart	own	"[""d"", ""ɑ"", ""ɹ"", ""t""]"	"[""oʊ"", ""n""]"	
SOUND_0419	unrelated	0	validation	dis	own	"[""d"", ""ɪ"", ""s""]"	"[""oʊ"", ""n""]"	
SOUND_0420	unrelated	0	validation	dud	heist	"[""d"", ""ʌ"", ""d""]"	"[""h"", ""aɪ"", ""s"", ""t""]"	
SOUND_0421	unrelated	0	validation	eh	heist	"[""eɪ""]"	"[""h"", ""aɪ"", ""s"", ""t""]"	
SOUND_0422	unrelated	0	validation	floor	tons	"[""f"", ""l"", ""ɔ"", ""ɹ""]"	"[""t"", ""ʌ"", ""n"", ""z""]"	
SOUND_0423	unrelated	0	validation	fowl	own	"[""f"", ""aʊ"", ""l""]"	"[""oʊ"", ""n""]"	
SOUND_0424	unrelated	0	validation	gags	heist	"[""ɡ"", ""æ"", ""ɡ"", ""z""]"	"[""h"", ""aɪ"", ""s"", ""t""]"	
SOUND_0425	unrelated	0	validation	geek	own	"[""ɡ"", ""iː"", ""k""]"	"[""oʊ"", ""n""]"	
SOUND_0426	unrelated	0	validation	gem	tones	"[""d̠ʒ"", ""ɛ"", ""m""]"	"[""t"", ""oʊ"", ""n"", ""z""]"	
SOUND_0427	unrelated	0	validation	gook	tones	"[""ɡ"", ""ʊ"", ""k""]"	"[""t"", ""oʊ"", ""n"", ""z""]"	
SOUND_0428	unrelated	0	validation	hast	own	"[""h"", ""eɪ"", ""s"", ""t""]"	"[""oʊ"", ""n""]"	
SOUND_0429	unrelated	0	validation	heist	keep	"[""h"", ""aɪ"", ""s"", ""t""]"	"[""k"", ""iː"", ""p""]"	
SOUND_0430	unrelated	0	validation	heist	ln	"[""h"", ""aɪ"", ""s"", ""t""]"	"[""ɛ"", ""l"", ""ɛ"", ""n""]"	unseen_phase1:ln
SOUND_0431	unrelated	0	validation	heist	shield	"[""h"", ""aɪ"", ""s"", ""t""]"	"[""ʃ"", ""iː"", ""l"", ""d""]"	
SOUND_0432	unrelated	0	validation	heist	wank	"[""h"", ""aɪ"", ""s"", ""t""]"	"[""w"", ""æ"", ""ŋ"", ""k""]"	
SOUND_0433	unrelated	0	validation	heist	warn	"[""h"", ""aɪ"", ""s"", ""t""]"	"[""w"", ""ɔ"", ""ɹ"", ""n""]"	
SOUND_0434	unrelated	0	validation	heist	woke	"[""h"", ""aɪ"", ""s"", ""t""]"	"[""w"", ""oʊ"", ""k""]"	
SOUND_0435	unrelated	0	validation	heist	ya	"[""h"", ""aɪ"", ""s"", ""t""]"	"[""j"", ""ə""]"	
SOUND_0436	unrelated	0	validation	helps	tones	"[""h"", ""ɛ"", ""l"", ""p"", ""s""]"	"[""t"", ""oʊ"", ""n"", ""z""]"	
SOUND_0437	unrelated	0	validation	hilt	own	"[""h"", ""ɪ"", ""l"", ""t""]"	"[""oʊ"", ""n""]"	unseen_phase1:hilt
SOUND_0438	unrelated	0	validation	link	own	"[""l"", ""ɪ"", ""ŋ"", ""k""]"	"[""oʊ"", ""n""]"	
SOUND_0439	unrelated	0	validation	loves	own	"[""l"", ""ʌ"", ""v"", ""z""]"	"[""oʊ"", ""n""]"	
SOUND_0440	unrelated	0	validation	my	tones	"[""m"", ""aɪ""]"	"[""t"", ""oʊ"", ""n"", ""z""]"	
SOUND_0441	unrelated	0	validation	own	pas	"[""oʊ"", ""n""]"	"[""p"", ""æ"", ""s""]"	
SOUND_0442	unrelated	0	validation	own	peas	"[""oʊ"", ""n""]"	"[""p"", ""iː"", ""z""]"	
SOUND_0443	unrelated	0	validation	own	por	"[""oʊ"", ""n""]"	"[""p"", ""ɔ"", ""ɹ""]"	
SOUND_0444	unrelated	0	validation	own	prank	"[""oʊ"", ""n""]"	"[""p"", ""ɹ"", ""æ"", ""ŋ"", ""k""]"	
SOUND_0445	unrelated	0	validation	own	proud	"[""oʊ"", ""n""]"	"[""p"", ""ɹ"", ""aʊ"", ""d""]"	
SOUND_0446	unrelated	0	validation	own	quits	"[""oʊ"", ""n""]"	"[""k"", ""w"", ""ɪ"", ""t"", ""s""]"	
SOUND_0447	unrelated	0	validation	own	shrink	"[""oʊ"", ""n""]"	"[""ʃ"", ""ɹ"", ""ɪ"", ""ŋ"", ""k""]"	
SOUND_0448	unrelated	0	validation	own	sift	"[""oʊ"", ""n""]"	"[""s"", ""ɪ"", ""f"", ""t""]"	unseen_phase1:sift
SOUND_0449	unrelated	0	validation	own	sit	"[""oʊ"", ""n""]"	"[""s"", ""ɪ"", ""t""]"	
SOUND_0450	unrelated	0	validation	own	slum	"[""oʊ"", ""n""]"	"[""s"", ""l"", ""ʌ"", ""m""]"	unseen_phase1:slum
SOUND_0451	unrelated	0	validation	own	studs	"[""oʊ"", ""n""]"	"[""s"", ""t"", ""ʌ"", ""d"", ""z""]"	unseen_phase1:studs
SOUND_0452	unrelated	0	validation	own	stunk	"[""oʊ"", ""n""]"	"[""s"", ""t"", ""ʌ"", ""ŋ"", ""k""]"	
SOUND_0453	unrelated	0	validation	own	vamp	"[""oʊ"", ""n""]"	"[""v"", ""æ"", ""m"", ""p""]"	unseen_phase1:vamp
SOUND_0454	unrelated	0	validation	own	veal	"[""oʊ"", ""n""]"	"[""v"", ""iː"", ""l""]"	
SOUND_0455	unrelated	0	validation	pew	tones	"[""p"", ""j"", ""uː""]"	"[""t"", ""oʊ"", ""n"", ""z""]"	
SOUND_0456	unrelated	0	validation	prick	tons	"[""p"", ""ɹ"", ""ɪ"", ""k""]"	"[""t"", ""ʌ"", ""n"", ""z""]"	
SOUND_0457	unrelated	0	validation	scoop	tones	"[""s"", ""k"", ""uː"", ""p""]"	"[""t"", ""oʊ"", ""n"", ""z""]"	
SOUND_0458	unrelated	0	validation	sued	tones	"[""s"", ""uː"", ""d""]"	"[""t"", ""oʊ"", ""n"", ""z""]"	
SOUND_0459	unrelated	0	validation	tones	wok	"[""t"", ""oʊ"", ""n"", ""z""]"	"[""w"", ""ɑ"", ""k""]"	
SOUND_0460	unrelated	0	validation	tons	weld	"[""t"", ""ʌ"", ""n"", ""z""]"	"[""w"", ""ɛ"", ""l"", ""d""]"	unseen_phase1:weld
SOUND_0461	onset	1	test	aft	amp	"[""æ"", ""f"", ""t""]"	"[""æ"", ""m"", ""p""]"	unseen_phase1:amp
SOUND_0462	onset	1	test	aft	at	"[""æ"", ""f"", ""t""]"	"[""æ"", ""t""]"	
SOUND_0463	onset	1	test	age	ake	"[""eɪ"", ""d̠ʒ""]"	"[""eɪ"", ""k""]"	
SOUND_0464	onset	1	test	base	brink	"[""b"", ""eɪ"", ""s""]"	"[""b"", ""ɹ"", ""ɪ"", ""ŋ"", ""k""]"	
SOUND_0465	onset	1	test	beg	blunt	"[""b"", ""ɛ"", ""ɡ""]"	"[""b"", ""l"", ""ʌ"", ""n"", ""t""]"	unseen_phase1:blunt
SOUND_0466	onset	1	test	bleu	burn	"[""b"", ""l"", ""uː""]"	"[""b"", ""ɜː"", ""n""]"	
SOUND_0467	onset	1	test	blog	bra	"[""b"", ""l"", ""ɑ"", ""ɡ""]"	"[""b"", ""ɹ"", ""ɑ""]"	unseen_phase1:blog
SOUND_0468	onset	1	test	blonde	boy	"[""b"", ""l"", ""ɑ"", ""n"", ""d""]"	"[""b"", ""ɔɪ""]"	
SOUND_0469	onset	1	test	cakes	carbs	"[""k"", ""eɪ"", ""k"", ""s""]"	"[""k"", ""ɑ"", ""ɹ"", ""b"", ""z""]"	
SOUND_0470	onset	1	test	calves	quo	"[""k"", ""æ"", ""v"", ""z""]"	"[""k"", ""w"", ""oʊ""]"	
SOUND_0471	onset	1	test	carbs	con	"[""k"", ""ɑ"", ""ɹ"", ""b"", ""z""]"	"[""k"", ""ɑ"", ""n""]"	
SOUND_0472	onset	1	test	carbs	crop	"[""k"", ""ɑ"", ""ɹ"", ""b"", ""z""]"	"[""k"", ""ɹ"", ""ɑ"", ""p""]"	
SOUND_0473	onset	1	test	czar	zoo	"[""z"", ""ɑ"", ""ɹ""]"	"[""z"", ""uː""]"	
SOUND_0474	onset	1	test	dah	deux	"[""d"", ""ɑ""]"	"[""d"", ""j"", ""uː""]"	unseen_phase1:deux
SOUND_0475	onset	1	test	edge	em	"[""ɛ"", ""d̠ʒ""]"	"[""ɛ"", ""m""]"	
SOUND_0476	onset	1	test	fact	feet	"[""f"", ""æ"", ""k"", ""t""]"	"[""f"", ""iː"", ""t""]"	
SOUND_0477	onset	1	test	fate	flux	"[""f"", ""eɪ"", ""t""]"	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	unseen_phase1:flux
SOUND_0478	onset	1	test	fin	flood	"[""f"", ""ɪ"", ""n""]"	"[""f"", ""l"", ""ʌ"", ""d""]"	
SOUND_0479	onset	1	test	fix	foot	"[""f"", ""ɪ"", ""k"", ""s""]"	"[""f"", ""ʊ"", ""t""]"	
SOUND_0480	onset	1	test	gays	gosh	"[""ɡ"", ""eɪ"", ""z""]"	"[""ɡ"", ""ɑ"", ""ʃ""]"	unseen_phase1:gays
SOUND_0481	onset	1	test	grabs	grunt	"[""ɡ"", ""ɹ"", ""æ"", ""b"", ""z""]"	"[""ɡ"", ""ɹ"", ""ʌ"", ""n"", ""t""]"	
SOUND_0482	onset	1	test	hem	huh	"[""h"", ""ɛ"", ""m""]"	"[""h"", ""ʌ""]"	
SOUND_0483	onset	1	test	knit	nerve	"[""n"", ""ɪ"", ""t""]"	"[""n"", ""ɜː"", ""v""]"	
SOUND_0484	onset	1	test	knit	note	"[""n"", ""ɪ"", ""t""]"	"[""n"", ""oʊ"", ""t""]"	
SOUND_0485	onset	1	test	lain	loo	"[""l"", ""eɪ"", ""n""]"	"[""l"", ""uː""]"	unseen_phase1:lain
SOUND_0486	onset	1	test	lobes	long	"[""l"", ""oʊ"", ""b"", ""z""]"	"[""l"", ""ɔ"", ""ŋ""]"	
SOUND_0487	onset	1	test	ninth	nip	"[""n"", ""aɪ"", ""n"", ""θ""]"	"[""n"", ""ɪ"", ""p""]"	
SOUND_0488	onset	1	test	pad	pays	"[""p"", ""æ"", ""d""]"	"[""p"", ""eɪ"", ""z""]"	
SOUND_0489	onset	1	test	pep	posts	"[""p"", ""ɛ"", ""p""]"	"[""p"", ""oʊ"", ""s"", ""t"", ""s""]"	
SOUND_0490	onset	1	test	saw	spunk	"[""s"", ""ɔ""]"	"[""s"", ""p"", ""ʌ"", ""ŋ"", ""k""]"	unseen_phase1:spunk
SOUND_0491	onset	1	test	send	sound	"[""s"", ""ɛ"", ""n"", ""d""]"	"[""s"", ""aʊ"", ""n"", ""d""]"	
SOUND_0492	onset	1	test	shores	shunt	"[""ʃ"", ""ɔ"", ""ɹ"", ""z""]"	"[""ʃ"", ""ʌ"", ""n"", ""t""]"	unseen_phase1:shores,shunt
SOUND_0493	onset	1	test	siege	skit	"[""s"", ""iː"", ""d̠ʒ""]"	"[""s"", ""k"", ""ɪ"", ""t""]"	unseen_phase1:siege
SOUND_0494	onset	1	test	sir	snide	"[""s"", ""ɜː""]"	"[""s"", ""n"", ""aɪ"", ""d""]"	unseen_phase1:snide
SOUND_0495	onset	1	test	tack	tie	"[""t"", ""æ"", ""k""]"	"[""t"", ""aɪ""]"	
SOUND_0496	onset	1	test	tell	trail	"[""t"", ""ɛ"", ""l""]"	"[""t"", ""ɹ"", ""eɪ"", ""l""]"	
SOUND_0497	onset	1	test	vat	view	"[""v"", ""æ"", ""t""]"	"[""v"", ""j"", ""uː""]"	
SOUND_0498	onset	1	test	vexed	vines	"[""v"", ""ɛ"", ""k"", ""s"", ""t""]"	"[""v"", ""aɪ"", ""n"", ""z""]"	
SOUND_0499	onset	1	test	walls	work	"[""w"", ""ɔ"", ""l"", ""z""]"	"[""w"", ""ɜː"", ""k""]"	
SOUND_0500	onset	1	test	you	young	"[""j"", ""uː""]"	"[""j"", ""ʌ"", ""ŋ""]"	
SOUND_0501	rhyme	1	test	act	tact	"[""æ"", ""k"", ""t""]"	"[""t"", ""æ"", ""k"", ""t""]"	
SOUND_0502	rhyme	1	test	aft	graft	"[""æ"", ""f"", ""t""]"	"[""ɡ"", ""ɹ"", ""æ"", ""f"", ""t""]"	unseen_phase1:graft
SOUND_0503	rhyme	1	test	bleu	loo	"[""b"", ""l"", ""uː""]"	"[""l"", ""uː""]"	
SOUND_0504	rhyme	1	test	bleu	view	"[""b"", ""l"", ""uː""]"	"[""v"", ""j"", ""uː""]"	
SOUND_0505	rhyme	1	test	bleu	who	"[""b"", ""l"", ""uː""]"	"[""h"", ""uː""]"	
SOUND_0506	rhyme	1	test	brink	pink	"[""b"", ""ɹ"", ""ɪ"", ""ŋ"", ""k""]"	"[""p"", ""ɪ"", ""ŋ"", ""k""]"	
SOUND_0507	rhyme	1	test	brisk	risk	"[""b"", ""ɹ"", ""ɪ"", ""s"", ""k""]"	"[""ɹ"", ""ɪ"", ""s"", ""k""]"	unseen_phase1:brisk
SOUND_0508	rhyme	1	test	but	hut	"[""b"", ""ʌ"", ""t""]"	"[""h"", ""ʌ"", ""t""]"	
SOUND_0509	rhyme	1	test	came	lame	"[""k"", ""eɪ"", ""m""]"	"[""l"", ""eɪ"", ""m""]"	
SOUND_0510	rhyme	1	test	cart	smart	"[""k"", ""ɑ"", ""ɹ"", ""t""]"	"[""s"", ""m"", ""ɑ"", ""ɹ"", ""t""]"	
SOUND_0511	rhyme	1	test	do	zoo	"[""d"", ""uː""]"	"[""z"", ""uː""]"	
SOUND_0512	rhyme	1	test	doo	flu	"[""d"", ""uː""]"	"[""f"", ""l"", ""uː""]"	
SOUND_0513	rhyme	1	test	doo	loo	"[""d"", ""uː""]"	"[""l"", ""uː""]"	
SOUND_0514	rhyme	1	test	dries	dyes	"[""d"", ""ɹ"", ""aɪ"", ""z""]"	"[""d"", ""aɪ"", ""z""]"	
SOUND_0515	rhyme	1	test	fee	he	"[""f"", ""iː""]"	"[""h"", ""iː""]"	
SOUND_0516	rhyme	1	test	fee	she	"[""f"", ""iː""]"	"[""ʃ"", ""iː""]"	
SOUND_0517	rhyme	1	test	fin	tin	"[""f"", ""ɪ"", ""n""]"	"[""t"", ""ɪ"", ""n""]"	
SOUND_0518	rhyme	1	test	fin	twin	"[""f"", ""ɪ"", ""n""]"	"[""t"", ""w"", ""ɪ"", ""n""]"	
SOUND_0519	rhyme	1	test	flea	we	"[""f"", ""l"", ""iː""]"	"[""w"", ""iː""]"	
SOUND_0520	rhyme	1	test	flip	skip	"[""f"", ""l"", ""ɪ"", ""p""]"	"[""s"", ""k"", ""ɪ"", ""p""]"	
SOUND_0521	rhyme	1	test	fly	ly	"[""f"", ""l"", ""aɪ""]"	"[""l"", ""aɪ""]"	
SOUND_0522	rhyme	1	test	fly	sly	"[""f"", ""l"", ""aɪ""]"	"[""s"", ""l"", ""aɪ""]"	
SOUND_0523	rhyme	1	test	from	numb	"[""f"", ""ɹ"", ""ʌ"", ""m""]"	"[""n"", ""ʌ"", ""m""]"	
SOUND_0524	rhyme	1	test	front	grunt	"[""f"", ""ɹ"", ""ʌ"", ""n"", ""t""]"	"[""ɡ"", ""ɹ"", ""ʌ"", ""n"", ""t""]"	
SOUND_0525	rhyme	1	test	go	quo	"[""ɡ"", ""oʊ""]"	"[""k"", ""w"", ""oʊ""]"	
SOUND_0526	rhyme	1	test	grew	shoe	"[""ɡ"", ""ɹ"", ""uː""]"	"[""ʃ"", ""uː""]"	
SOUND_0527	rhyme	1	test	grew	you	"[""ɡ"", ""ɹ"", ""uː""]"	"[""j"", ""uː""]"	
SOUND_0528	rhyme	1	test	grew	zoo	"[""ɡ"", ""ɹ"", ""uː""]"	"[""z"", ""uː""]"	
SOUND_0529	rhyme	1	test	he	pee	"[""h"", ""iː""]"	"[""p"", ""iː""]"	
SOUND_0530	rhyme	1	test	hold	sold	"[""h"", ""oʊ"", ""l"", ""d""]"	"[""s"", ""oʊ"", ""l"", ""d""]"	
SOUND_0531	rhyme	1	test	key	we	"[""k"", ""iː""]"	"[""w"", ""iː""]"	
SOUND_0532	rhyme	1	test	note	wrote	"[""n"", ""oʊ"", ""t""]"	"[""ɹ"", ""oʊ"", ""t""]"	
SOUND_0533	rhyme	1	test	pie	pry	"[""p"", ""aɪ""]"	"[""p"", ""ɹ"", ""aɪ""]"	
SOUND_0534	rhyme	1	test	rag	snag	"[""ɹ"", ""æ"", ""ɡ""]"	"[""s"", ""n"", ""æ"", ""ɡ""]"	
SOUND_0535	rhyme	1	test	rates	waits	"[""ɹ"", ""eɪ"", ""t"", ""s""]"	"[""w"", ""eɪ"", ""t"", ""s""]"	
SOUND_0536	rhyme	1	test	sat	stat	"[""s"", ""æ"", ""t""]"	"[""s"", ""t"", ""æ"", ""t""]"	unseen_phase1:stat
SOUND_0537	rhyme	1	test	she	t	"[""ʃ"", ""iː""]"	"[""t"", ""iː""]"	
SOUND_0538	rhyme	1	test	shot	slot	"[""ʃ"", ""ɑ"", ""t""]"	"[""s"", ""l"", ""ɑ"", ""t""]"	
SOUND_0539	rhyme	1	test	smirk	work	"[""s"", ""m"", ""ɜː"", ""k""]"	"[""w"", ""ɜː"", ""k""]"	
SOUND_0540	rhyme	1	test	starts	tarts	"[""s"", ""t"", ""ɑ"", ""ɹ"", ""t"", ""s""]"	"[""t"", ""ɑ"", ""ɹ"", ""t"", ""s""]"	
SOUND_0541	unrelated	0	test	bathed	na	"[""b"", ""eɪ"", ""ð"", ""d""]"	"[""n"", ""ɑ""]"	
SOUND_0542	unrelated	0	test	blog	na	"[""b"", ""l"", ""ɑ"", ""ɡ""]"	"[""n"", ""ɑ""]"	unseen_phase1:blog
SOUND_0543	unrelated	0	test	bloke	na	"[""b"", ""l"", ""oʊ"", ""k""]"	"[""n"", ""ɑ""]"	unseen_phase1:bloke
SOUND_0544	unrelated	0	test	brings	na	"[""b"", ""ɹ"", ""ɪ"", ""ŋ"", ""z""]"	"[""n"", ""ɑ""]"	
SOUND_0545	unrelated	0	test	butt	cards	"[""b"", ""ʌ"", ""t""]"	"[""k"", ""ɑ"", ""ɹ"", ""d"", ""z""]"	
SOUND_0546	unrelated	0	test	by	flux	"[""b"", ""aɪ""]"	"[""f"", ""l"", ""ʌ"", ""k"", ""s""]"	unseen_phase1:flux
SOUND_0547	unrelated	0	test	cards	chaps	"[""k"", ""ɑ"", ""ɹ"", ""d"", ""z""]"	"[""t̠ʃ"", ""æ"", ""p"", ""s""]"	
SOUND_0548	unrelated	0	test	cards	lust	"[""k"", ""ɑ"", ""ɹ"", ""d"", ""z""]"	"[""l"", ""ʌ"", ""s"", ""t""]"	unseen_phase1:lust
SOUND_0549	unrelated	0	test	cards	pee	"[""k"", ""ɑ"", ""ɹ"", ""d"", ""z""]"	"[""p"", ""iː""]"	
SOUND_0550	unrelated	0	test	cards	plea	"[""k"", ""ɑ"", ""ɹ"", ""d"", ""z""]"	"[""p"", ""l"", ""iː""]"	
SOUND_0551	unrelated	0	test	cards	putt	"[""k"", ""ɑ"", ""ɹ"", ""d"", ""z""]"	"[""p"", ""ʌ"", ""t""]"	
