item_id	condition	binary_label	split	word1	word2	word1_ipa	word2_ipa	qc_notes
MEANING_0329	unrelated	0	train	snob	canoe	"[""s"", ""n"", ""ɑ"", ""b""]"	"[""k"", ""ə"", ""n"", ""uː""]"	unseen_phase1:snob
MEANING_0330	unrelated	0	train	snob	fell	"[""s"", ""n"", ""ɑ"", ""b""]"	"[""f"", ""ɛ"", ""l""]"	unseen_phase1:snob
MEANING_0331	unrelated	0	train	snob	fishing	"[""s"", ""n"", ""ɑ"", ""b""]"	"[""f"", ""ɪ"", ""ʃ"", ""ɪ"", ""ŋ""]"	unseen_phase1:snob
MEANING_0332	unrelated	0	train	snob	outgoing	"[""s"", ""n"", ""ɑ"", ""b""]"	"[""aʊ"", ""t"", ""ɡ"", ""oʊ"", ""ɪ"", ""ŋ""]"	unseen_phase1:snob
MEANING_0333	unrelated	0	train	snob	salmon	"[""s"", ""n"", ""ɑ"", ""b""]"	"[""s"", ""æ"", ""m"", ""ə"", ""n""]"	unseen_phase1:snob
MEANING_0334	unrelated	0	train	snob	snack	"[""s"", ""n"", ""ɑ"", ""b""]"	"[""s"", ""n"", ""æ"", ""k""]"	unseen_phase1:snob
MEANING_0335	unrelated	0	train	store	cent	"[""s"", ""t"", ""ɔ"", ""ɹ""]"	"[""s"", ""ɛ"", ""n"", ""t""]"	
MEANING_0336	unrelated	0	train	store	engage	"[""s"", ""t"", ""ɔ"", ""ɹ""]"	"[""ɛ"", ""ŋ"", ""ɡ"", ""eɪ"", ""d̠ʒ""]"	
MEANING_0337	unrelated	0	train	store	hang	"[""s"", ""t"", ""ɔ"", ""ɹ""]"	"[""h"", ""æ"", ""ŋ""]"	
MEANING_0338	unrelated	0	train	store	muscle	"[""s"", ""t"", ""ɔ"", ""ɹ""]"	"[""m"", ""ʌ"", ""s"", ""ə"", ""l""]"	
MEANING_0339	unrelated	0	train	store	yummy	"[""s"", ""t"", ""ɔ"", ""ɹ""]"	"[""j"", ""ʌ"", ""m"", ""i""]"	
MEANING_0340	unrelated	0	train	trot	fountain	"[""t"", ""ɹ"", ""ɑ"", ""t""]"	"[""f"", ""aʊ"", ""n"", ""t"", ""ɪ"", ""n""]"	
MEANING_0341	unrelated	0	train	trot	hormones	"[""t"", ""ɹ"", ""ɑ"", ""t""]"	"[""h"", ""ɔ"", ""ɹ"", ""m"", ""oʊ"", ""n"", ""z""]"	
MEANING_0342	unrelated	0	train	trot	rope	"[""t"", ""ɹ"", ""ɑ"", ""t""]"	"[""ɹ"", ""oʊ"", ""p""]"	
MEANING_0343	unrelated	0	train	trot	warmth	"[""t"", ""ɹ"", ""ɑ"", ""t""]"	"[""w"", ""ɔ"", ""ɹ"", ""m"", ""θ""]"	
MEANING_0344	unrelated	0	train	upstairs	pepper	"[""ʌ"", ""p"", ""s"", ""t"", ""ɛ"", ""ɹ"", ""z""]"	"[""p"", ""ɛ"", ""p"", ""ə"", ""ɹ""]"	
MEANING_0345	unrelated	0	train	upstairs	price	"[""ʌ"", ""p"", ""s"", ""t"", ""ɛ"", ""ɹ"", ""z""]"	"[""p"", ""ɹ"", ""aɪ"", ""s""]"	
MEANING_0346	unrelated	0	train	wary	ending	"[""w"", ""ɛ"", ""ɹ"", ""i""]"	"[""ɛ"", ""n"", ""d"", ""ɪ"", ""ŋ""]"	
MEANING_0347	unrelated	0	train	wary	gavel	"[""w"", ""ɛ"", ""ɹ"", ""i""]"	"[""ɡ"", ""æ"", ""v"", ""ə"", ""l""]"	
MEANING_0348	unrelated	0	train	wary	patient	"[""w"", ""ɛ"", ""ɹ"", ""i""]"	"[""p"", ""eɪ"", ""ʃ"", ""ə"", ""n"", ""t""]"	
MEANING_0349	unrelated	0	train	wary	piston	"[""w"", ""ɛ"", ""ɹ"", ""i""]"	"[""p"", ""ɪ"", ""s"", ""t"", ""ə"", ""n""]"	unseen_phase1:piston
MEANING_0350	unrelated	0	train	wave	abundance	"[""w"", ""eɪ"", ""v""]"	"[""ə"", ""b"", ""ʌ"", ""n"", ""d"", ""ə"", ""n"", ""s""]"	
MEANING_0351	unrelated	0	train	wave	bird	"[""w"", ""eɪ"", ""v""]"	"[""b"", ""ɜː"", ""d""]"	
MEANING_0352	unrelated	0	train	wave	cheat	"[""w"", ""eɪ"", ""v""]"	"[""t̠ʃ"", ""iː"", ""t""]"	
MEANING_0353	unrelated	0	train	wave	dress	"[""w"", ""eɪ"", ""v""]"	"[""d"", ""ɹ"", ""ɛ"", ""s""]"	
MEANING_0354	unrelated	0	train	wave	girls	"[""w"", ""eɪ"", ""v""]"	"[""ɡ"", ""ɜː"", ""l"", ""z""]"	
MEANING_0355	unrelated	0	train	wave	hem	"[""w"", ""eɪ"", ""v""]"	"[""h"", ""ɛ"", ""m""]"	
MEANING_0356	unrelated	0	train	wave	island	"[""w"", ""eɪ"", ""v""]"	"[""aɪ"", ""l"", ""ə"", ""n"", ""d""]"	
MEANING_0357	unrelated	0	train	wave	lash	"[""w"", ""eɪ"", ""v""]"	"[""l"", ""æ"", ""ʃ""]"	
MEANING_0358	unrelated	0	train	wave	nylon	"[""w"", ""eɪ"", ""v""]"	"[""n"", ""aɪ"", ""l"", ""ɑ"", ""n""]"	
MEANING_0359	unrelated	0	train	wave	stranger	"[""w"", ""eɪ"", ""v""]"	"[""s"", ""t"", ""ɹ"", ""eɪ"", ""n"", ""d̠ʒ"", ""ə"", ""ɹ""]"	
MEANING_0360	unrelated	0	train	wave	tart	"[""w"", ""eɪ"", ""v""]"	"[""t"", ""ɑ"", ""ɹ"", ""t""]"	
MEANING_0361	high_association	1	validation	arms	legs	"[""ɑ"", ""ɹ"", ""m"", ""z""]"	"[""l"", ""ɛ"", ""ɡ"", ""z""]"	
MEANING_0362	high_association	1	validation	battle	war	"[""b"", ""æ"", ""t"", ""ə"", ""l""]"	"[""w"", ""ɔ"", ""ɹ""]"	
MEANING_0363	high_association	1	validation	blouse	shirt	"[""b"", ""l"", ""aʊ"", ""z""]"	"[""ʃ"", ""ɜː"", ""t""]"	
MEANING_0364	high_association	1	validation	cavity	tooth	"[""k"", ""æ"", ""v"", ""ɪ"", ""t"", ""i""]"	"[""t"", ""uː"", ""θ""]"	
MEANING_0365	high_association	1	validation	circus	clown	"[""s"", ""ɜː"", ""k"", ""ə"", ""s""]"	"[""k"", ""l"", ""aʊ"", ""n""]"	
MEANING_0366	high_association	1	validation	disagree	argue	"[""d"", ""ɪ"", ""s"", ""ə"", ""ɡ"", ""ɹ"", ""iː""]"	"[""ɑ"", ""ɹ"", ""ɡ"", ""j"", ""uː""]"	
MEANING_0367	high_association	1	validation	flight	airplane	"[""f"", ""l"", ""aɪ"", ""t""]"	"[""ɛ"", ""ɹ"", ""p"", ""l"", ""eɪ"", ""n""]"	
MEANING_0368	high_association	1	validation	frosting	cake	"[""f"", ""ɹ"", ""ɔ"", ""s"", ""t"", ""ɪ"", ""ŋ""]"	"[""k"", ""eɪ"", ""k""]"	
MEANING_0369	high_association	1	validation	giggle	laugh	"[""ɡ"", ""ɪ"", ""ɡ"", ""ə"", ""l""]"	"[""l"", ""æ"", ""f""]"	
MEANING_0370	high_association	1	validation	inexpensive	cheap	"[""ɪ"", ""n"", ""ɛ"", ""k"", ""s"", ""p"", ""ɛ"", ""n"", ""s"", ""ɪ"", ""v""]"	"[""t̠ʃ"", ""iː"", ""p""]"	
MEANING_0371	high_association	1	validation	instruct	teach	"[""ɪ"", ""n"", ""s"", ""t"", ""ɹ"", ""ʌ"", ""k"", ""t""]"	"[""t"", ""iː"", ""t̠ʃ""]"	unseen_phase1:instruct
MEANING_0372	high_association	1	validation	known	unknown	"[""n"", ""oʊ"", ""n""]"	"[""ʌ"", ""n"", ""n"", ""oʊ"", ""n""]"	
MEANING_0373	high_association	1	validation	legs	arms	"[""l"", ""ɛ"", ""ɡ"", ""z""]"	"[""ɑ"", ""ɹ"", ""m"", ""z""]"	
MEANING_0374	high_association	1	validation	moist	wet	"[""m"", ""ɔɪ"", ""s"", ""t""]"	"[""w"", ""ɛ"", ""t""]"	
MEANING_0375	high_association	1	validation	neighbor	friend	"[""n"", ""eɪ"", ""b"", ""ə"", ""ɹ""]"	"[""f"", ""ɹ"", ""ɛ"", ""n"", ""d""]"	
MEANING_0376	high_association	1	validation	newsstand	paper	"[""n"", ""uː"", ""z"", ""s"", ""t"", ""æ"", ""n"", ""d""]"	"[""p"", ""eɪ"", ""p"", ""ə"", ""ɹ""]"	unseen_phase1:newsstand
MEANING_0377	high_association	1	validation	rejoice	happy	"[""ɹ"", ""ɪ"", ""d̠ʒ"", ""ɔɪ"", ""s""]"	"[""h"", ""æ"", ""p"", ""i""]"	
MEANING_0378	high_association	1	validation	reptile	snake	"[""ɹ"", ""ɛ"", ""p"", ""t"", ""aɪ"", ""l""]"	"[""s"", ""n"", ""eɪ"", ""k""]"	
MEANING_0379	high_association	1	validation	smooth	rough	"[""s"", ""m"", ""uː"", ""ð""]"	"[""ɹ"", ""ʌ"", ""f""]"	
MEANING_0380	high_association	1	validation	spool	thread	"[""s"", ""p"", ""uː"", ""l""]"	"[""θ"", ""ɹ"", ""ɛ"", ""d""]"	
MEANING_0381	high_association	1	validation	stench	smell	"[""s"", ""t"", ""ɛ"", ""n"", ""t̠ʃ""]"	"[""s"", ""m"", ""ɛ"", ""l""]"	
MEANING_0382	high_association	1	validation	steps	stairs	"[""s"", ""t"", ""ɛ"", ""p"", ""s""]"	"[""s"", ""t"", ""ɛ"", ""ɹ"", ""z""]"	
MEANING_0383	high_association	1	validation	suds	soap	"[""s"", ""ʌ"", ""d"", ""z""]"	"[""s"", ""oʊ"", ""p""]"	
MEANING_0384	high_association	1	validation	taxi	cab	"[""t"", ""æ"", ""k"", ""s"", ""i""]"	"[""k"", ""æ"", ""b""]"	
MEANING_0385	high_association	1	validation	wag	tail	"[""w"", ""æ"", ""ɡ""]"	"[""t"", ""eɪ"", ""l""]"	
MEANING_0386	low_association	1	validation	achievement	success	"[""ə"", ""t̠ʃ"", ""iː"", ""v"", ""m"", ""ə"", ""n"", ""t""]"	"[""s"", ""ə"", ""k"", ""s"", ""ɛ"", ""s""]"	
MEANING_0387	low_association	1	validation	bead	necklace	"[""b"", ""iː"", ""d""]"	"[""n"", ""ɛ"", ""k"", ""l"", ""ə"", ""s""]"	
MEANING_0388	low_association	1	validation	boiled	eggs	"[""b"", ""ɔɪ"", ""l"", ""d""]"	"[""ɛ"", ""ɡ"", ""z""]"	
MEANING_0389	low_association	1	validation	careless	reckless	"[""k"", ""ɛ"", ""ɹ"", ""l"", ""ə"", ""s""]"	"[""ɹ"", ""ɛ"", ""k"", ""l"", ""ə"", ""s""]"	
MEANING_0390	low_association	1	validation	circle	round	"[""s"", ""ɜː"", ""k"", ""ə"", ""l""]"	"[""ɹ"", ""aʊ"", ""n"", ""d""]"	
MEANING_0391	low_association	1	validation	flake	cereal	"[""f"", ""l"", ""eɪ"", ""k""]"	"[""s"", ""iə"", ""ɹ"", ""ɪ"", ""ə"", ""l""]"	
MEANING_0392	low_association	1	validation	hatch	back	"[""h"", ""æ"", ""t̠ʃ""]"	"[""b"", ""æ"", ""k""]"	
MEANING_0393	low_association	1	validation	hook	line	"[""h"", ""ʊ"", ""k""]"	"[""l"", ""aɪ"", ""n""]"	
MEANING_0394	low_association	1	validation	knees	legs	"[""n"", ""iː"", ""z""]"	"[""l"", ""ɛ"", ""ɡ"", ""z""]"	
MEANING_0395	low_association	1	validation	lawn	mower	"[""l"", ""ɔ"", ""n""]"	"[""m"", ""oʊ"", ""ə"", ""ɹ""]"	
MEANING_0396	low_association	1	validation	lint	dust	"[""l"", ""ɪ"", ""n"", ""t""]"	"[""d"", ""ʌ"", ""s"", ""t""]"	
MEANING_0397	low_association	1	validation	lit	bright	"[""l"", ""ɪ"", ""t""]"	"[""b"", ""ɹ"", ""aɪ"", ""t""]"	
MEANING_0398	low_association	1	validation	lump	bump	"[""l"", ""ʌ"", ""m"", ""p""]"	"[""b"", ""ʌ"", ""m"", ""p""]"	
MEANING_0399	low_association	1	validation	medal	award	"[""m"", ""ɛ"", ""d"", ""ə"", ""l""]"	"[""ə"", ""w"", ""ɔ"", ""ɹ"", ""d""]"	
MEANING_0400	low_association	1	validation	mosquito	bug	"[""m"", ""ə"", ""s"", ""k"", ""iː"", ""t"", ""oʊ""]"	"[""b"", ""ʌ"", ""ɡ""]"	
MEANING_0401	low_association	1	validation	obstacle	course	"[""ɑ"", ""b"", ""s"", ""t"", ""ə"", ""k"", ""ə"", ""l""]"	"[""k"", ""ɔ"", ""ɹ"", ""s""]"	
MEANING_0402	low_association	1	validation	robber	thief	"[""ɹ"", ""ɑ"", ""b"", ""ə"", ""ɹ""]"	"[""θ"", ""iː"", ""f""]"	
MEANING_0403	low_association	1	validation	rock	roll	"[""ɹ"", ""ɑ"", ""k""]"	"[""ɹ"", ""oʊ"", ""l""]"	
MEANING_0404	low_association	1	validation	rules	break	"[""ɹ"", ""uː"", ""l"", ""z""]"	"[""b"", ""ɹ"", ""eɪ"", ""k""]"	
MEANING_0405	low_association	1	validation	rummy	game	"[""ɹ"", ""ʌ"", ""m"", ""i""]"	"[""ɡ"", ""eɪ"", ""m""]"	
MEANING_0406	low_association	1	validation	seasoning	salt	"[""s"", ""iː"", ""z"", ""ə"", ""n"", ""ɪ"", ""ŋ""]"	"[""s"", ""ɔ"", ""l"", ""t""]"	
MEANING_0407	low_association	1	validation	shake	rattle	"[""ʃ"", ""eɪ"", ""k""]"	"[""ɹ"", ""æ"", ""t"", ""ə"", ""l""]"	
MEANING_0408	low_association	1	validation	stair	case	"[""s"", ""t"", ""ɛ"", ""ɹ""]"	"[""k"", ""eɪ"", ""s""]"	
MEANING_0409	low_association	1	validation	starch	stiff	"[""s"", ""t"", ""ɑ"", ""ɹ"", ""t̠ʃ""]"	"[""s"", ""t"", ""ɪ"", ""f""]"	
MEANING_0410	low_association	1	validation	voodoo	magic	"[""v"", ""uː"", ""d"", ""uː""]"	"[""m"", ""æ"", ""d̠ʒ"", ""ɪ"", ""k""]"	unseen_phase1:voodoo
MEANING_0411	unrelated	0	validation	brake	charity	"[""b"", ""ɹ"", ""eɪ"", ""k""]"	"[""t̠ʃ"", ""æ"", ""ɹ"", ""ɪ"", ""t"", ""i""]"	unseen_phase1:charity
MEANING_0412	unrelated	0	validation	brake	dent	"[""b"", ""ɹ"", ""eɪ"", ""k""]"	"[""d"", ""ɛ"", ""n"", ""t""]"	
MEANING_0413	unrelated	0	validation	brake	famous	"[""b"", ""ɹ"", ""eɪ"", ""k""]"	"[""f"", ""eɪ"", ""m"", ""ə"", ""s""]"	
MEANING_0414	unrelated	0	validation	brake	float	"[""b"", ""ɹ"", ""eɪ"", ""k""]"	"[""f"", ""l"", ""oʊ"", ""t""]"	
MEANING_0415	unrelated	0	validation	brake	gym	"[""b"", ""ɹ"", ""eɪ"", ""k""]"	"[""d̠ʒ"", ""ɪ"", ""m""]"	
MEANING_0416	unrelated	0	validation	brake	honest	"[""b"", ""ɹ"", ""eɪ"", ""k""]"	"[""ɑ"", ""n"", ""ɪ"", ""s"", ""t""]"	
MEANING_0417	unrelated	0	validation	brake	round	"[""b"", ""ɹ"", ""eɪ"", ""k""]"	"[""ɹ"", ""aʊ"", ""n"", ""d""]"	
MEANING_0418	unrelated	0	validation	brake	scrambled	"[""b"", ""ɹ"", ""eɪ"", ""k""]"	"[""s"", ""k"", ""ɹ"", ""æ"", ""m"", ""b"", ""ə"", ""l"", ""d""]"	
MEANING_0419	unrelated	0	validation	brake	seed	"[""b"", ""ɹ"", ""eɪ"", ""k""]"	"[""s"", ""iː"", ""d""]"	
MEANING_0420	unrelated	0	validation	dine	dungeon	"[""d"", ""aɪ"", ""n""]"	"[""d"", ""ʌ"", ""n"", ""d̠ʒ"", ""ə"", ""n""]"	
MEANING_0421	unrelated	0	validation	dine	first	"[""d"", ""aɪ"", ""n""]"	"[""f"", ""ɜː"", ""s"", ""t""]"	
MEANING_0422	unrelated	0	validation	dine	gem	"[""d"", ""aɪ"", ""n""]"	"[""d̠ʒ"", ""ɛ"", ""m""]"	
MEANING_0423	unrelated	0	validation	dine	juice	"[""d"", ""aɪ"", ""n""]"	"[""d̠ʒ"", ""uː"", ""s""]"	
MEANING_0424	unrelated	0	validation	dine	tact	"[""d"", ""aɪ"", ""n""]"	"[""t"", ""æ"", ""k"", ""t""]"	
MEANING_0425	unrelated	0	validation	dine	voodoo	"[""d"", ""aɪ"", ""n""]"	"[""v"", ""uː"", ""d"", ""uː""]"	unseen_phase1:voodoo
MEANING_0426	unrelated	0	validation	faint	breathe	"[""f"", ""eɪ"", ""n"", ""t""]"	"[""b"", ""ɹ"", ""iː"", ""ð""]"	
MEANING_0427	unrelated	0	validation	faint	curse	"[""f"", ""eɪ"", ""n"", ""t""]"	"[""k"", ""ɜː"", ""s""]"	
MEANING_0428	unrelated	0	validation	faint	field	"[""f"", ""eɪ"", ""n"", ""t""]"	"[""f"", ""iː"", ""l"", ""d""]"	
MEANING_0429	unrelated	0	validation	faint	lonely	"[""f"", ""eɪ"", ""n"", ""t""]"	"[""l"", ""oʊ"", ""n"", ""l"", ""i""]"	
MEANING_0430	unrelated	0	validation	faint	rise	"[""f"", ""eɪ"", ""n"", ""t""]"	"[""ɹ"", ""aɪ"", ""z""]"	
MEANING_0431	unrelated	0	validation	faint	tease	"[""f"", ""eɪ"", ""n"", ""t""]"	"[""t"", ""iː"", ""z""]"	
MEANING_0432	unrelated	0	validation	faint	throne	"[""f"", ""eɪ"", ""n"", ""t""]"	"[""θ"", ""ɹ"", ""oʊ"", ""n""]"	
MEANING_0433	unrelated	0	validation	foggy	damp	"[""f"", ""ɑ"", ""ɡ"", ""i""]"	"[""d"", ""æ"", ""m"", ""p""]"	
MEANING_0434	unrelated	0	validation	foggy	date	"[""f"", ""ɑ"", ""ɡ"", ""i""]"	"[""d"", ""eɪ"", ""t""]"	
MEANING_0435	unrelated	0	validation	foggy	flashlight	"[""f"", ""ɑ"", ""ɡ"", ""i""]"	"[""f"", ""l"", ""æ"", ""ʃ"", ""l"", ""aɪ"", ""t""]"	
MEANING_0436	unrelated	0	validation	foggy	grip	"[""f"", ""ɑ"", ""ɡ"", ""i""]"	"[""ɡ"", ""ɹ"", ""ɪ"", ""p""]"	
MEANING_0437	unrelated	0	validation	foggy	ranch	"[""f"", ""ɑ"", ""ɡ"", ""i""]"	"[""ɹ"", ""æ"", ""n"", ""t̠ʃ""]"	
MEANING_0438	unrelated	0	validation	foggy	rap	"[""f"", ""ɑ"", ""ɡ"", ""i""]"	"[""ɹ"", ""æ"", ""p""]"	
MEANING_0439	unrelated	0	validation	foggy	thick	"[""f"", ""ɑ"", ""ɡ"", ""i""]"	"[""θ"", ""ɪ"", ""k""]"	
MEANING_0440	unrelated	0	validation	foggy	tribe	"[""f"", ""ɑ"", ""ɡ"", ""i""]"	"[""t"", ""ɹ"", ""aɪ"", ""b""]"	
MEANING_0441	unrelated	0	validation	hostage	son	"[""h"", ""ɑ"", ""s"", ""t"", ""ɪ"", ""d̠ʒ""]"	"[""s"", ""ʌ"", ""n""]"	unseen_phase1:hostage
MEANING_0442	unrelated	0	validation	hostage	tent	"[""h"", ""ɑ"", ""s"", ""t"", ""ɪ"", ""d̠ʒ""]"	"[""t"", ""ɛ"", ""n"", ""t""]"	unseen_phase1:hostage
MEANING_0443	unrelated	0	validation	oil	clerk	"[""ɔɪ"", ""l""]"	"[""k"", ""l"", ""ɜː"", ""k""]"	
MEANING_0444	unrelated	0	validation	oil	foresight	"[""ɔɪ"", ""l""]"	"[""f"", ""ɔ"", ""ɹ"", ""s"", ""aɪ"", ""t""]"	
MEANING_0445	unrelated	0	validation	oil	royalty	"[""ɔɪ"", ""l""]"	"[""ɹ"", ""ɔɪ"", ""ə"", ""l"", ""t"", ""i""]"	
MEANING_0446	unrelated	0	validation	oil	screw	"[""ɔɪ"", ""l""]"	"[""s"", ""k"", ""ɹ"", ""uː""]"	
MEANING_0447	unrelated	0	validation	oil	sinker	"[""ɔɪ"", ""l""]"	"[""s"", ""ɪ"", ""ŋ"", ""k"", ""ə"", ""ɹ""]"	unseen_phase1:sinker
MEANING_0448	unrelated	0	validation	oil	symptom	"[""ɔɪ"", ""l""]"	"[""s"", ""ɪ"", ""m"", ""p"", ""t"", ""ə"", ""m""]"	unseen_phase1:symptom
MEANING_0449	unrelated	0	validation	sales	allow	"[""s"", ""eɪ"", ""l"", ""z""]"	"[""ə"", ""l"", ""aʊ""]"	
MEANING_0450	unrelated	0	validation	sales	curse	"[""s"", ""eɪ"", ""l"", ""z""]"	"[""k"", ""ɜː"", ""s""]"	
MEANING_0451	unrelated	0	validation	sales	ghetto	"[""s"", ""eɪ"", ""l"", ""z""]"	"[""ɡ"", ""ɛ"", ""t"", ""oʊ""]"	
MEANING_0452	unrelated	0	validation	sales	indoors	"[""s"", ""eɪ"", ""l"", ""z""]"	"[""ɪ"", ""n"", ""d"", ""ɔ"", ""ɹ"", ""z""]"	
MEANING_0453	unrelated	0	validation	sales	lunch	"[""s"", ""eɪ"", ""l"", ""z""]"	"[""l"", ""ʌ"", ""n"", ""t̠ʃ""]"	
MEANING_0454	unrelated	0	validation	sales	moose	"[""s"", ""eɪ"", ""l"", ""z""]"	"[""m"", ""uː"", ""s""]"	
MEANING_0455	unrelated	0	validation	sash	active	"[""s"", ""æ"", ""ʃ""]"	"[""æ"", ""k"", ""t"", ""ɪ"", ""v""]"	
MEANING_0456	unrelated	0	validation	sash	all	"[""s"", ""æ"", ""ʃ""]"	"[""ɔ"", ""l""]"	
MEANING_0457	unrelated	0	validation	sash	blend	"[""s"", ""æ"", ""ʃ""]"	"[""b"", ""l"", ""ɛ"", ""n"", ""d""]"	
MEANING_0458	unrelated	0	validation	sash	tomb	"[""s"", ""æ"", ""ʃ""]"	"[""t"", ""uː"", ""m""]"	
MEANING_0459	unrelated	0	validation	shampoo	alike	"[""ʃ"", ""æ"", ""m"", ""p"", ""uː""]"	"[""ə"", ""l"", ""aɪ"", ""k""]"	
MEANING_0460	unrelated	0	validation	shampoo	noisy	"[""ʃ"", ""æ"", ""m"", ""p"", ""uː""]"	"[""n"", ""ɔɪ"", ""z"", ""i""]"	
MEANING_0461	high_association	1	test	ache	pain	"[""eɪ"", ""k""]"	"[""p"", ""eɪ"", ""n""]"	
MEANING_0462	high_association	1	test	artery	vein	"[""ɑ"", ""ɹ"", ""t"", ""ə"", ""ɹ"", ""ɹ"", ""i""]"	"[""v"", ""eɪ"", ""n""]"	unseen_phase1:artery
MEANING_0463	high_association	1	test	courageous	brave	"[""k"", ""ɜː"", ""ɹ"", ""eɪ"", ""d̠ʒ"", ""ə"", ""s""]"	"[""b"", ""ɹ"", ""eɪ"", ""v""]"	
MEANING_0464	high_association	1	test	dagger	knife	"[""d"", ""æ"", ""ɡ"", ""ə"", ""ɹ""]"	"[""n"", ""aɪ"", ""f""]"	unseen_phase1:dagger
MEANING_0465	high_association	1	test	early	late	"[""ɜː"", ""l"", ""i""]"	"[""l"", ""eɪ"", ""t""]"	
MEANING_0466	high_association	1	test	feud	fight	"[""f"", ""j"", ""uː"", ""d""]"	"[""f"", ""aɪ"", ""t""]"	unseen_phase1:feud
MEANING_0467	high_association	1	test	galaxy	stars	"[""ɡ"", ""æ"", ""l"", ""ə"", ""k"", ""s"", ""i""]"	"[""s"", ""t"", ""ɑ"", ""ɹ"", ""z""]"	
MEANING_0468	high_association	1	test	girl	boy	"[""ɡ"", ""ɜː"", ""l""]"	"[""b"", ""ɔɪ""]"	
MEANING_0469	high_association	1	test	groom	bride	"[""ɡ"", ""ɹ"", ""uː"", ""m""]"	"[""b"", ""ɹ"", ""aɪ"", ""d""]"	
MEANING_0470	high_association	1	test	harm	hurt	"[""h"", ""ɑ"", ""ɹ"", ""m""]"	"[""h"", ""ɜː"", ""t""]"	
MEANING_0471	high_association	1	test	hatchet	ax	"[""h"", ""æ"", ""t̠ʃ"", ""ɪ"", ""t""]"	"[""æ"", ""k"", ""s""]"	
MEANING_0472	high_association	1	test	high	low	"[""h"", ""aɪ""]"	"[""l"", ""oʊ""]"	
MEANING_0473	high_association	1	test	idea	thought	"[""aɪ"", ""d"", ""iə""]"	"[""θ"", ""ɔ"", ""t""]"	
MEANING_0474	high_association	1	test	jet	plane	"[""d̠ʒ"", ""ɛ"", ""t""]"	"[""p"", ""l"", ""eɪ"", ""n""]"	
MEANING_0475	high_association	1	test	lightheaded	dizzy	"[""l"", ""aɪ"", ""t"", ""h"", ""ɛ"", ""d"", ""ɪ"", ""d""]"	"[""d"", ""ɪ"", ""z"", ""i""]"	unseen_phase1:lightheaded
MEANING_0476	high_association	1	test	mute	deaf	"[""m"", ""j"", ""uː"", ""t""]"	"[""d"", ""ɛ"", ""f""]"	
MEANING_0477	high_association	1	test	nail	hammer	"[""n"", ""eɪ"", ""l""]"	"[""h"", ""æ"", ""m"", ""ə"", ""ɹ""]"	
MEANING_0478	high_association	1	test	night	day	"[""n"", ""aɪ"", ""t""]"	"[""d"", ""eɪ""]"	
MEANING_0479	high_association	1	test	pipe	smoke	"[""p"", ""aɪ"", ""p""]"	"[""s"", ""m"", ""oʊ"", ""k""]"	
MEANING_0480	high_association	1	test	plaque	teeth	"[""p"", ""l"", ""æ"", ""k""]"	"[""t"", ""iː"", ""θ""]"	
MEANING_0481	high_association	1	test	post	office	"[""p"", ""oʊ"", ""s"", ""t""]"	"[""ɑ"", ""f"", ""ɪ"", ""s""]"	
MEANING_0482	high_association	1	test	print	write	"[""p"", ""ɹ"", ""ɪ"", ""n"", ""t""]"	"[""ɹ"", ""aɪ"", ""t""]"	
MEANING_0483	high_association	1	test	push	shove	"[""p"", ""ʊ"", ""ʃ""]"	"[""ʃ"", ""ʌ"", ""v""]"	
MEANING_0484	high_association	1	test	quack	duck	"[""k"", ""w"", ""æ"", ""k""]"	"[""d"", ""ʌ"", ""k""]"	
MEANING_0485	high_association	1	test	reprimand	punishment	"[""ɹ"", ""ɛ"", ""p"", ""ɹ"", ""ɪ"", ""m"", ""æ"", ""n"", ""d""]"	"[""p"", ""ʌ"", ""n"", ""ɪ"", ""ʃ"", ""m"", ""ə"", ""n"", ""t""]"	unseen_phase1:reprimand
MEANING_0486	high_association	1	test	sea	ocean	"[""s"", ""iː""]"	"[""oʊ"", ""ʃ"", ""ə"", ""n""]"	
MEANING_0487	high_association	1	test	sill	window	"[""s"", ""ɪ"", ""l""]"	"[""w"", ""ɪ"", ""n"", ""d"", ""oʊ""]"	
MEANING_0488	high_association	1	test	sling	shot	"[""s"", ""l"", ""ɪ"", ""ŋ""]"	"[""ʃ"", ""ɑ"", ""t""]"	
MEANING_0489	high_association	1	test	spoil	rotten	"[""s"", ""p"", ""ɔɪ"", ""l""]"	"[""ɹ"", ""ɑ"", ""t"", ""ə"", ""n""]"	
MEANING_0490	high_association	1	test	spook	scare	"[""s"", ""p"", ""uː"", ""k""]"	"[""s"", ""k"", ""ɛ"", ""ɹ""]"	
MEANING_0491	high_association	1	test	story	book	"[""s"", ""t"", ""ɔ"", ""ɹ"", ""i""]"	"[""b"", ""ʊ"", ""k""]"	
MEANING_0492	high_association	1	test	supper	dinner	"[""s"", ""ʌ"", ""p"", ""ə"", ""ɹ""]"	"[""d"", ""ɪ"", ""n"", ""ə"", ""ɹ""]"	
MEANING_0493	high_association	1	test	supply	demand	"[""s"", ""ə"", ""p"", ""l"", ""aɪ""]"	"[""d"", ""ɪ"", ""m"", ""æ"", ""n"", ""d""]"	
MEANING_0494	high_association	1	test	terrific	great	"[""t"", ""ə"", ""ɹ"", ""ɹ"", ""ɪ"", ""f"", ""ɪ"", ""k""]"	"[""ɡ"", ""ɹ"", ""eɪ"", ""t""]"	
